mid,publish_time,user_name,user_link,content,source,location_url,location_name,image_urls,weibo_link,forward_num,comment_num,like_num
4773370930138160,2022-05-26 13:42,平安泸县,https://weibo.com/5201000633?refer_flag=1001030103_,【#人教版数学教材插图引争议# 据说清华美院也参与了，你怎么看？】 #人教版数学教材#,HUAWEI Mate 40,,,https://wx3.sinaimg.cn/thumb150/910d841ely1h2lr5h1sqgj21jk1jknac.jpg https://wx4.sinaimg.cn/thumb150/910d841ely1h2lr5hcarcj20dv0ie0us.jpg https://wx1.sinaimg.cn/thumb150/910d841ely1h2lr5hpkd3j20ht0ht77o.jpg https://wx4.sinaimg.cn/thumb150/910d841ely1h2lr5gnc6xj20am0e6myi.jpg,https://weibo.com/5201000633/LuMId0zWo?refer_flag=1001030103_,0,5,2
4773370903924212,2022-05-26 13:42,混世魔_牙,https://weibo.com/1217594244?refer_flag=1001030103_,非常且强烈的不喜欢！！！！#人教版数学教材插图引争议# #教材局介入调查人教版数学教材# 我希望看到有中国特色的插画！,微博 weibo.com,,,,https://weibo.com/1217594244/LuMIagsRK?refer_flag=1001030103_,0,0,0
4773370903660249,2022-05-26 13:42,旧风-,https://weibo.com/5715180392?refer_flag=1001030103_,#人教版数学教材插图引争议#一整个大无语，作妖作到学生课本上来了？ ​,vivo 全新水滴屏手机,,,,https://weibo.com/5715180392/LuMIafmch?refer_flag=1001030103_,0,0,1
4773370895795303,2022-05-26 13:42,hh435218980,https://weibo.com/5891972052?refer_flag=1001030103_,#人教版数学教材插图引争议#,iPhone 12,,,,https://weibo.com/5891972052/LuMI9ojCD?refer_flag=1001030103_,0,0,0
4773370888193145,2022-05-26 13:42,焦糖栗蓉抹茶千层,https://weibo.com/1909288234?refer_flag=1001030103_,#人教版数学教材插图引争议#看到这个话题的第一反应是：教材插画能有多离谱？！点进去一看：离谱到没有底线！ ​,100块买的iPhone 13,,,,https://weibo.com/1909288234/LuMI8ynpv?refer_flag=1001030103_,0,0,0
4773370840746226,2022-05-26 13:42,鲸喜202007,https://weibo.com/7464372907?refer_flag=1001030103_,#人教版数学教材插图引争议#道德败坏，他们可是祖国的小花朵啊 ​,iPhone客户端,,,,https://weibo.com/7464372907/LuMI4387U?refer_flag=1001030103_,0,0,0
4773370790677342,2022-05-26 13:42,有关蠢的一切,https://weibo.com/6042105161?refer_flag=1001030103_,清华美院毕业展：飞翔的鸟，韵律很美～#清华美院##人教版数学教材插图引争议# L有关蠢的一切的微博视频 ​,微博视频号,,,,https://weibo.com/6042105161/LuMHZ2QcS?refer_flag=1001030103_,1,1,7
4773370774163158,2022-05-26 13:42,明Createve,https://weibo.com/2262152495?refer_flag=1001030103_,#人教版数学教材插图引争议#感觉里边的人好像洪家门里的夏胜杰 ​,HUAWEI P30,,,,https://weibo.com/2262152495/LuMHXht1I?refer_flag=1001030103_,0,0,0
4773370766558343,2022-05-26 13:42,小翟的十年演员合同,https://weibo.com/7464572997?refer_flag=1001030103_,#人教版数学教材插图引争议#呃…… ​,小翟老婆的iPhone 13,,,,https://weibo.com/7464572997/LuMHWrw7J?refer_flag=1001030103_,0,0,0
4773370736935373,2022-05-26 13:42,StunningEternity_,https://weibo.com/7505377554?refer_flag=1001030103_,以前的教材人物就是一股正气，看看现在，真的艹了，下一代怎么办#人教版数学教材插图引争议# #人教版数学教材配图争议暴露哪些问题# #人教版数学教材#,清心寡欲iPhone客户端,,,https://wx3.sinaimg.cn/thumb150/007f6a0agy1h2lopzpevqj30i20o3jsm.jpg https://wx1.sinaimg.cn/thumb150/007f6a0agy1h2loq0h4g2j30i20dkwgk.jpg https://wx2.sinaimg.cn/thumb150/007f6a0agy1h2loq10zpuj30o30i2gnx.jpg https://wx2.sinaimg.cn/thumb150/007f6a0agy1h2loq1ksc4j30i20o3ac9.jpg,https://weibo.com/7505377554/LuMHTt6cR?refer_flag=1001030103_,0,0,0
4773370728549045,2022-05-26 13:42,小肖要努力哦,https://weibo.com/5342372720?refer_flag=1001030103_,#人教版数学教材插图引争议#乍一看我以为是美国的教材，美帝要素过多，敌人已经渗透到内部了，烂啊。 ​,iPhone客户端,,,,https://weibo.com/5342372720/LuMHSzRZP?refer_flag=1001030103_,0,1,14
